1,1.75,0.14285714285714285,0.08936736941800995
2,1.875,0.06666666666666667,0.02432218151929638
3,1.9375,0.03225806451612903,0.008200412430060408
4,1.90625,0.01639344262295082,0.008060884544617985
5,1.921875,0.008130081300813009,6.976394272121113E-5
6,1.9140625,0.004081632653061225,0.003995560300948387
7,1.91796875,0.002036659877800407,0.001962898179113588
8,1.919921875,0.001017293997965412,9.465671181961885E-4
9,1.9208984375,5.083884087442806E-4,4.3840158773748866E-4
10,1.92138671875,2.5412960609911054E-4,1.8431882250813877E-4
11,1.921630859375,1.2704865963664082E-4,5.7277439893463826E-5
12,1.9217529296875,6.352029473416756E-5,6.243251413873648E-6
13,1.92169189453125,3.176115610608226E-5,2.551709423979509E-5
14,1.921722412109375,1.5880325864286737E-5,9.63692141296072E-6
15,1.9217376708984375,7.940099886456572E-6,1.6968349995435364E-6
16,1.9217453002929688,3.970034181994307E-6,2.2732082071650557E-6
17,1.9217414855957031,1.9850210312978267E-6,2.881866038107598E-7
18,1.9217395782470703,9.925115007270148E-7,7.043241978663883E-7
19,1.9217405319213867,4.962555040938598E-7,2.0806879702781422E-7
20,1.921741008758545,2.481276904795638E-7,4.005890339147279E-8
21,1.9217407703399658,1.2406386063162152E-7,8.400494681817072E-8
22,1.9217408895492554,6.203192646785062E-8,2.1973021713348968E-8
23,1.9217409491539001,3.101596227193537E-8,9.04294083906191E-9
24,1.9217409193515778,1.5507981376465166E-8,6.465040437143529E-9
25,1.921740934252739,7.75399062810821E-9,1.2889502009591902E-9
26,1.9217409268021584,3.876995329085198E-9,2.5880451180921693E-9
27,1.9217409305274487,1.938497660784826E-9,6.495474585664896E-10
28,1.9217409323900938,9.692488294529696E-10,3.1970137119635023E-10
29,1.9217409314587712,4.846244149613457E-10,1.649230436850697E-10
30,1.9217409319244325,2.4231220742195765E-10,7.738916375564026E-11
31,1.9217409316916019,1.211561037256576E-10,4.376693996471472E-11
32,1.9217409318080172,6.057805185915911E-11,1.681111189546277E-11
33,1.9217409317498095,3.028902593049698E-11,1.3477914034625977E-11
34,1.9217409317789134,1.5144512965019133E-11,1.6665989304183963E-12
35,1.9217409317643614,7.572256482566905E-12,5.90565755210379E-12
36,1.9217409317716374,3.786128241269118E-12,2.119529310842697E-12
37,1.9217409317752754,1.8930641206309754E-12,2.2646519021215036E-13
38,1.9217409317770944,9.465320603145918E-13,7.20066870103123E-13
39,1.9217409317761849,4.732660301575199E-13,2.468008399454863E-13
40,1.9217409317757301,2.3663301507881593E-13,1.0167824866667976E-14
41,1.9217409317755028,1.1831650753942198E-13,1.081486826727412E-13
42,1.9217409317756164,5.915825376970748E-14,4.8990428903036606E-14
43,1.9217409317756733,2.957912688485287E-14,1.9411302018184315E-14
44,1.9217409317757017,1.4789563442426213E-14,4.6217385757581706E-15
45,1.921740931775716,7.394781721213053E-15,2.773043145454902E-15
46,1.9217409317757088,3.69739086060654E-15,9.243477151516342E-16
47,1.9217409317757124,1.8486954303032664E-15,9.243477151516342E-16
48,1.9217409317757106,9.243477151516342E-16,0.0
