1,4.892595221196977,0.3868284899182713,0.37310535832644887
2,4.142949418124013,0.18094495670005406,0.16271749206953195
3,3.7423159561978703,0.10705495383483866,0.05027983303076171
4,3.5910547395828596,0.042121668307562844,0.007828418668664638
5,3.564700590048559,0.007393089228271339,4.321346305113037E-4
6,3.563212187391664,4.17713730931256E-4,1.4414878287457319E-5
7,3.5631624723484667,1.3952505276729023E-5,4.6236655955643314E-7
8,3.563160877635566,4.4755568317233444E-7,1.4810869755409775E-8
9,3.5631608265524632,1.4336457186026245E-8,4.744125625821344E-10
10,3.5631608249161997,4.592168721772508E-10,1.519569039790545E-11
11,3.5631608248637896,1.470887194121482E-11,4.868184566834698E-13
12,3.5631608248621087,4.717378030074002E-13,1.5080653676062426E-14
13,3.5631608248620568,1.4582119670242172E-14,4.985340058202455E-16
14,3.5631608248620554,3.739005043651841E-16,1.2463350145506139E-16
15,3.563160824862054,3.7390050436518423E-16,2.4926700291012277E-16
16,3.563160824862056,4.985340058202453E-16,2.4926700291012277E-16
17,3.5631608248620554,1.2463350145506136E-16,1.2463350145506139E-16
18,3.563160824862054,3.7390050436518423E-16,2.4926700291012277E-16
19,3.563160824862056,4.985340058202453E-16,2.4926700291012277E-16
20,3.5631608248620554,1.2463350145506136E-16,1.2463350145506139E-16
21,3.563160824862054,3.7390050436518423E-16,2.4926700291012277E-16
22,3.563160824862056,4.985340058202453E-16,2.4926700291012277E-16
23,3.5631608248620554,1.2463350145506136E-16,1.2463350145506139E-16
24,3.563160824862054,3.7390050436518423E-16,2.4926700291012277E-16
25,3.563160824862056,4.985340058202453E-16,2.4926700291012277E-16
26,3.5631608248620554,1.2463350145506136E-16,1.2463350145506139E-16
27,3.563160824862054,3.7390050436518423E-16,2.4926700291012277E-16
28,3.563160824862056,4.985340058202453E-16,2.4926700291012277E-16
29,3.5631608248620554,1.2463350145506136E-16,1.2463350145506139E-16
30,3.563160824862054,3.7390050436518423E-16,2.4926700291012277E-16
31,3.563160824862056,4.985340058202453E-16,2.4926700291012277E-16
32,3.5631608248620554,1.2463350145506136E-16,1.2463350145506139E-16
33,3.563160824862054,3.7390050436518423E-16,2.4926700291012277E-16
